Date,BBAS3,BBDC4,ITUB4
2018-06-27,21.105976104736328,13.293659210205078,22.541013717651367
2018-06-28,22.31905174255371,13.746500968933105,23.166170120239258
2018-06-29,22.71548080444336,14.001541137695312,23.569324493408203
2018-07-02,23.302194595336914,13.917520523071289,23.583927154541016
2018-07-03,23.508342742919922,14.562211036682129,24.139183044433594
2018-07-04,24.182273864746094,14.766798973083496,24.530790328979492
2018-07-05,23.619340896606445,14.73531723022461,24.37298011779785
2018-07-06,23.357698440551758,14.777280807495117,24.59508514404297
2018-07-10,23.159482955932617,14.5831937789917,24.659378051757812
2018-07-11,23.619340896606445,14.525489807128906,24.758745193481445
2018-07-12,24.071279525756836,14.95039176940918,25.2263240814209
2018-07-13,24.681777954101562,15.249403953552246,25.869260787963867
2018-07-16,24.412208557128906,15.317605018615723,25.775741577148438
2018-07-17,25.228853225708008,15.758241653442383,26.2608642578125
2018-07-18,25.07027816772461,15.370052337646484,25.927705764770508
2018-07-19,24.848278045654297,15.5641508102417,26.30177879333496
2018-07-20,26.1644287109375,16.10445785522461,27.049924850463867
2018-07-23,25.98999786376953,15.920859336853027,26.52971649169922
2018-07-24,26.19615364074707,16.156925201416016,26.51219367980957
2018-07-25,26.616357803344727,16.450687408447266,27.348003387451172
2018-07-26,25.752138137817383,16.031023025512695,26.915483474731445
2018-07-27,26.069286346435547,16.20937728881836,27.061607360839844
2018-07-30,26.07721519470215,16.330034255981445,27.453205108642578
2018-07-31,25.76799774169922,16.01528549194336,26.30177879333496
2018-08-01,26.140649795532227,16.225107192993164,26.632110595703125
2018-08-02,26.346786499023438,16.229825973510742,26.72566795349121
2018-08-03,27.139650344848633,16.84920883178711,27.36295509338379
2018-08-06,27.19514274597168,16.73372459411621,27.164175033569336
2018-08-07,26.616357803344727,16.481781005859375,27.000469207763672
2018-08-08,25.87107276916504,16.08810043334961,26.369007110595703
2018-08-09,26.64014434814453,15.920135498046875,26.228694915771484
2018-08-10,25.173351287841797,15.127547264099121,25.275663375854492
2018-08-13,25.29228401184082,15.42148208618164,25.474451065063477
2018-08-14,26.1644287109375,15.683929443359375,26.000673294067383
2018-08-15,25.609424591064453,15.494970321655273,25.825267791748047
2018-08-16,25.688716888427734,15.494970321655273,25.790184020996094
2018-08-17,24.784852981567383,15.022562026977539,25.129491806030273
2018-08-20,24.12677764892578,15.117037773132324,25.232728958129883
2018-08-21,23.16741371154785,14.749615669250488,24.906415939331055
2018-08-22,24.007402420043945,15.11179256439209,25.499710083007812
2018-08-23,23.399219512939453,14.733865737915039,24.508909225463867
2018-08-24,23.719308853149414,14.865094184875488,24.69283103942871
2018-08-27,24.447540283203125,15.264008522033691,25.511573791503906
2018-08-28,24.327499389648438,15.169536590576172,25.33358383178711
2018-08-29,24.823652267456055,15.353240966796875,25.75482940673828
2018-08-30,23.951383590698242,14.697118759155273,24.740297317504883
2018-08-31,24.08742332458496,14.896588325500488,25.078472137451172
2018-09-03,23.51925277709961,14.765357971191406,24.731271743774414
2018-09-04,22.919071197509766,14.433907508850098,24.517608642578125
2018-09-05,22.95907974243164,14.523207664489746,24.660051345825195
2018-09-06,23.471237182617188,14.938158988952637,25.283227920532227
